drop_id,pisco_code,MaxN,spp_drop_biomass_mean_kg,spp_drop_biomass_total_kg,pisco_code_metric
ANA_002,SPUL,37,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,37,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,37,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,37,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,37,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,37,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,37,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,37,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,37,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,37,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_002,SPUL,1,NA,NA,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,29,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,4,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_003,SPUL,5,0,0,bm_SPUL
ANA_003,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_004,SPUL,25,0,0,bm_SPUL
ANA_004,SPUL,9,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,1,0,0,bm_SPUL
ANA_004,SPUL,7,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_005,SPUL,1,0,0,bm_SPUL
ANA_005,SPUL,24,0,0,bm_SPUL
ANA_006,SPUL,2,0,0,bm_SPUL
ANA_006,SPUL,2,0,0,bm_SPUL
ANA_006,SPUL,2,0,0,bm_SPUL
ANA_006,SPUL,2,0,0,bm_SPUL
ANA_006,SPUL,2,0,0,bm_SPUL
ANA_006,SPUL,2,0,0,bm_SPUL
ANA_006,SPUL,2,0,0,bm_SPUL
ANA_006,SPUL,2,0,0,bm_SPUL
ANA_007,SPUL,1,0,0,bm_SPUL
ANA_007,SPUL,3,0,0,bm_SPUL
ANA_007,SPUL,6,0,0,bm_SPUL
ANA_007,SPUL,1,0,0,bm_SPUL
ANA_007,SPUL,3,0,0,bm_SPUL
ANA_007,SPUL,6,0,0,bm_SPUL
ANA_007,SPUL,1,0,0,bm_SPUL
ANA_007,SPUL,3,0,0,bm_SPUL
ANA_007,SPUL,6,0,0,bm_SPUL
ANA_007,SPUL,1,0,0,bm_SPUL
ANA_007,SPUL,3,0,0,bm_SPUL
ANA_007,SPUL,6,0,0,bm_SPUL
ANA_007,SPUL,1,0,0,bm_SPUL
ANA_007,SPUL,3,0,0,bm_SPUL
ANA_007,SPUL,6,0,0,bm_SPUL
ANA_007,SPUL,1,0,0,bm_SPUL
ANA_007,SPUL,3,0,0,bm_SPUL
ANA_007,SPUL,6,0,0,bm_SPUL
ANA_007,SPUL,1,0,0,bm_SPUL
ANA_007,SPUL,3,0,0,bm_SPUL
ANA_007,SPUL,6,0,0,bm_SPUL
ANA_007,SPUL,1,0,0,bm_SPUL
ANA_007,SPUL,3,0,0,bm_SPUL
ANA_007,SPUL,6,0,0,bm_SPUL
ANA_007,SPUL,1,0,0,bm_SPUL
ANA_007,SPUL,3,0,0,bm_SPUL
ANA_007,SPUL,6,0,0,bm_SPUL
ANA_007,SPUL,1,0,0,bm_SPUL
ANA_007,SPUL,3,0,0,bm_SPUL
ANA_007,SPUL,6,0,0,bm_SPUL
ANA_009,SPUL,11,0,0,bm_SPUL
ANA_009,SPUL,1,0,0,bm_SPUL
ANA_009,SPUL,11,0,0,bm_SPUL
ANA_009,SPUL,1,0,0,bm_SPUL
ANA_009,SPUL,11,0,0,bm_SPUL
ANA_009,SPUL,1,0,0,bm_SPUL
ANA_009,SPUL,11,0,0,bm_SPUL
ANA_009,SPUL,1,0,0,bm_SPUL
ANA_009,SPUL,11,0,0,bm_SPUL
ANA_009,SPUL,1,0,0,bm_SPUL
ANA_009,SPUL,11,0,0,bm_SPUL
ANA_009,SPUL,1,0,0,bm_SPUL
ANA_011,SPUL,10,0,0,bm_SPUL
ANA_011,SPUL,1,0,0,bm_SPUL
ANA_011,SPUL,10,0,0,bm_SPUL
ANA_011,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,24,0,0,bm_SPUL
ANA_013,SPUL,8,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_013,SPUL,1,0,0,bm_SPUL
ANA_015,SPUL,14,0,0,bm_SPUL
ANA_015,SPUL,4,0,0,bm_SPUL
ANA_015,SPUL,14,0,0,bm_SPUL
ANA_015,SPUL,4,0,0,bm_SPUL
ANA_015,SPUL,14,0,0,bm_SPUL
ANA_015,SPUL,4,0,0,bm_SPUL
ANA_015,SPUL,14,0,0,bm_SPUL
ANA_015,SPUL,4,0,0,bm_SPUL
ANA_015,SPUL,14,0,0,bm_SPUL
ANA_015,SPUL,4,0,0,bm_SPUL
ANA_015,SPUL,14,0,0,bm_SPUL
ANA_015,SPUL,4,0,0,bm_SPUL
ANA_015,SPUL,14,0,0,bm_SPUL
ANA_015,SPUL,4,0,0,bm_SPUL
ANA_015,SPUL,14,0,0,bm_SPUL
ANA_015,SPUL,4,0,0,bm_SPUL
