drop_id,pisco_code,biomass_kg
ANA_025,bm_SENT,64
ANA_026,bm_SENT,45
ANA_027,bm_SENT,140
ANA_029,bm_SENT,3
ANA_031,bm_SENT,124
ANA_032,bm_SENT,14
ANA_034,bm_SENT,66
ANA_035,bm_SENT,156
ANA_036,bm_SENT,6
ANA_037,bm_SENT,90
ANA_040,bm_SENT,224
ANA_041,bm_SENT,240
ANA_042,bm_SENT,126
ANA_043,bm_SENT,3
ANA_044,bm_SENT,8
ANA_045,bm_SENT,14
ANA_046,bm_SENT,217
ANA_047,bm_SENT,10
ANA_048,bm_SENT,210
ANA_050,bm_SENT,98
ANA_051,bm_SENT,125
ANA_052,bm_SENT,24
ANA_054,bm_SENT,6
ANA_056,bm_SENT,36
ANA_057,bm_SENT,78
ANA_058,bm_SENT,34
ANA_059,bm_SENT,150
ANA_060,bm_SENT,76
ANA_061,bm_SENT,1
ANA_067,bm_SENT,32
ANA_068,bm_SENT,150
ANA_070,bm_SENT,96
ANA_071,bm_SENT,88
ANA_072,bm_SENT,30
ANA_073,bm_SENT,144
ANA_074,bm_SENT,405
ANA_077,bm_SENT,68
ANA_078,bm_SENT,20
ANA_079,bm_SENT,21
ANA_080,bm_SENT,2
ANA_081,bm_SENT,182
ANA_082,bm_SENT,69
ANA_083,bm_SENT,252
ANA_084,bm_SENT,180
ANA_085,bm_SENT,72
ANA_086,bm_SENT,9
ANA_087,bm_SENT,85
ANA_090,bm_SENT,4
ANA_093,bm_SENT,135
ANA_094,bm_SENT,236
ANA_095,bm_SENT,42
ANA_096,bm_SENT,48
ANA_097,bm_SENT,156
ANA_098,bm_SENT,40
ANA_099,bm_SENT,63
ANA_100,bm_SENT,128
ANA_101,bm_SENT,120
ANA_102,bm_SENT,3
ANA_103,bm_SENT,2
ANA_104,bm_SENT,20
ANA_109,bm_SENT,2
ANA_110,bm_SENT,57
ANA_112,bm_SENT,282
ANA_114,bm_SENT,176
ANA_116,bm_SENT,12
ANA_117,bm_SENT,1
ANA_118,bm_SENT,26
ANA_119,bm_SENT,32
ANA_120,bm_SENT,49
ANA_121,bm_SENT,7
ANA_122,bm_SENT,1
ANA_123,bm_SENT,12
ANA_125,bm_SENT,90
ANA_126,bm_SENT,6
ANA_127,bm_SENT,12
ANA_128,bm_SENT,4
ANA_130,bm_SENT,174
ANA_131,bm_SENT,120
ANA_132,bm_SENT,174
ANA_133,bm_SENT,45
ANA_134,bm_SENT,261
ANA_135,bm_SENT,42
ANA_136,bm_SENT,18
ANA_137,bm_SENT,6
ANA_140,bm_SENT,25
ANA_144,bm_SENT,30
ANA_145,bm_SENT,48
ANA_146,bm_SENT,120
ANA_147,bm_SENT,24
ANA_148,bm_SENT,190
ANA_149,bm_SENT,88
ANA_150,bm_SENT,140
ANA_151,bm_SENT,30
ANA_152,bm_SENT,54
ANA_154,bm_SENT,312
ANA_156,bm_SENT,225
ANA_157,bm_SENT,96
ANA_159,bm_SENT,5
ANA_160,bm_SENT,189
ANA_161,bm_SENT,240
ANA_162,bm_SENT,12
ANA_163,bm_SENT,60
ANA_164,bm_SENT,135
ANA_165,bm_SENT,126
ANA_167,bm_SENT,24
ANA_168,bm_SENT,30
ANA_169,bm_SENT,366
ANA_173,bm_SENT,9
ANA_174,bm_SENT,56
ANA_176,bm_SENT,8
ANA_177,bm_SENT,576
ANA_179,bm_SENT,136
ANA_180,bm_SENT,16
ANA_183,bm_SENT,102
ANA_184,bm_SENT,210
ANA_185,bm_SENT,6
ANA_186,bm_SENT,72
ANA_187,bm_SENT,44
ANA_188,bm_SENT,168
ANA_189,bm_SENT,182
ANA_190,bm_SENT,39
ANA_191,bm_SENT,48
ANA_192,bm_SENT,36
ANA_193,bm_SENT,245
ANA_194,bm_SENT,9
ANA_195,bm_SENT,55
ANA_196,bm_SENT,75
ANA_201,bm_SENT,44
ANA_204,bm_SENT,6
ANA_205,bm_SENT,210
ANA_206,bm_SENT,88
ANA_207,bm_SENT,66
ANA_208,bm_SENT,150
ANA_209,bm_SENT,110
ANA_210,bm_SENT,120
ANA_213,bm_SENT,24
ANA_214,bm_SENT,175
ANA_215,bm_SENT,40
ANA_217,bm_SENT,27
ANA_218,bm_SENT,240
ANA_219,bm_SENT,256
ANA_220,bm_SENT,10
ANA_221,bm_SENT,100
ANA_222,bm_SENT,42
ANA_223,bm_SENT,3
ANA_225,bm_SENT,95
ANA_226,bm_SENT,168
ANA_227,bm_SENT,98
ANA_228,bm_SENT,52
ANA_230,bm_SENT,14
ANA_231,bm_SENT,60
ANA_232,bm_SENT,8
ANA_234,bm_SENT,72
ANA_235,bm_SENT,21
ANA_236,bm_SENT,272
ANA_237,bm_SENT,1170
ANA_238,bm_SENT,203
ANA_239,bm_SENT,13
ANA_240,bm_SENT,216
ANA_242,bm_SENT,190
ANA_243,bm_SENT,104
ANA_244,bm_SENT,260
ANA_245,bm_SENT,63
ANA_246,bm_SENT,210
ANA_247,bm_SENT,40
ANA_248,bm_SENT,408
ANA_250,bm_SENT,12
ANA_251,bm_SENT,36
ANA_252,bm_SENT,26
ANA_253,bm_SENT,282
ANA_254,bm_SENT,28
ANA_255,bm_SENT,78
ANA_256,bm_SENT,45
ANA_258,bm_SENT,85
ANA_259,bm_SENT,55
ANA_260,bm_SENT,384
ANA_261,bm_SENT,20
ANA_262,bm_SENT,12
ANA_264,bm_SENT,20
ANA_265,bm_SENT,40
ANA_266,bm_SENT,414
ANA_267,bm_SENT,42
ANA_270,bm_SENT,160
ANA_271,bm_SENT,598
CAR_001,bm_SENT,68
CAR_002,bm_SENT,40
CAR_003,bm_SENT,462
CAR_004,bm_SENT,14
CAR_005,bm_SENT,28
CAR_009,bm_SENT,536
CAR_010,bm_SENT,4
CAR_011,bm_SENT,48
CAR_012,bm_SENT,4
CAR_014,bm_SENT,9
CAR_015,bm_SENT,190
CAR_016,bm_SENT,160
CAR_017,bm_SENT,86
CAR_019,bm_SENT,144
CAR_020,bm_SENT,450
CAR_021,bm_SENT,48
CAR_024,bm_SENT,343
CAR_025,bm_SENT,174
CAR_026,bm_SENT,1185
CAR_028,bm_SENT,784
CAR_029,bm_SENT,108
CAR_031,bm_SENT,33
CAR_033,bm_SENT,5
CAR_034,bm_SENT,224
CAR_036,bm_SENT,266
CAR_037,bm_SENT,189
CAR_042,bm_SENT,429
CAR_043,bm_SENT,78
CAR_044,bm_SENT,3
CAR_045,bm_SENT,225
CAR_046,bm_SENT,40
CAR_049,bm_SENT,42
CAR_050,bm_SENT,168
CAR_051,bm_SENT,84
CAR_052,bm_SENT,56
CAR_055,bm_SENT,12
CAR_057,bm_SENT,243
CAR_058,bm_SENT,30
CAR_059,bm_SENT,39
CAR_060,bm_SENT,78
CAR_061,bm_SENT,51
CAR_062,bm_SENT,8
CAR_065,bm_SENT,90
CAR_066,bm_SENT,40
CAR_067,bm_SENT,207
CAR_068,bm_SENT,9
CAR_069,bm_SENT,225
CAR_071,bm_SENT,85
CAR_072,bm_SENT,14
CAR_073,bm_SENT,40
CAR_074,bm_SENT,5
CAR_075,bm_SENT,25
CAR_076,bm_SENT,65
CAR_077,bm_SENT,4
CAR_078,bm_SENT,105
CAR_079,bm_SENT,25
CAR_080,bm_SENT,5
CAR_081,bm_SENT,50
CAR_082,bm_SENT,30
CAR_083,bm_SENT,15
CAR_084,bm_SENT,18
CAR_085,bm_SENT,25
CAR_086,bm_SENT,2
CAR_088,bm_SENT,14
CAR_089,bm_SENT,8
CAR_092,bm_SENT,105
CAR_096,bm_SENT,117
CAR_097,bm_SENT,26
CAR_099,bm_SENT,24
CAR_100,bm_SENT,5
CAR_101,bm_SENT,341
CAR_102,bm_SENT,430
CAR_103,bm_SENT,170
CAR_104,bm_SENT,85
CAR_105,bm_SENT,98
CAR_106,bm_SENT,715
CAR_107,bm_SENT,12
CAR_108,bm_SENT,287
CAR_109,bm_SENT,583
CAR_110,bm_SENT,220
CAR_113,bm_SENT,455
CAR_114,bm_SENT,51
CAR_115,bm_SENT,168
CAR_116,bm_SENT,36
CAR_117,bm_SENT,12
CAR_118,bm_SENT,250
CAR_121,bm_SENT,153
CAR_122,bm_SENT,54
CAR_123,bm_SENT,16
CAR_124,bm_SENT,15
CAR_125,bm_SENT,360
CAR_126,bm_SENT,78
CAR_127,bm_SENT,558
CAR_128,bm_SENT,225
CAR_129,bm_SENT,126
CAR_130,bm_SENT,6
CAR_131,bm_SENT,141
CAR_132,bm_SENT,374
CAR_133,bm_SENT,54
CAR_202,bm_SENT,77
CAR_203,bm_SENT,264
CAR_205,bm_SENT,144
CAR_206,bm_SENT,136
CAR_207,bm_SENT,12
CAR_208,bm_SENT,196
CAR_210,bm_SENT,21
CAR_211,bm_SENT,112
CAR_212,bm_SENT,24
CAR_213,bm_SENT,240
CAR_214,bm_SENT,99
CAR_215,bm_SENT,4
CAR_216,bm_SENT,8
CAR_217,bm_SENT,84
CAR_218,bm_SENT,42
CAR_219,bm_SENT,248
CAR_220,bm_SENT,119
CAR_221,bm_SENT,154
CAR_222,bm_SENT,72
CAR_223,bm_SENT,36
CAR_224,bm_SENT,954
CAR_225,bm_SENT,182
CAR_226,bm_SENT,32
CAR_227,bm_SENT,68
CAR_228,bm_SENT,9
CAR_230,bm_SENT,240
CAR_231,bm_SENT,20
CAR_232,bm_SENT,45
CAR_233,bm_SENT,28
CAR_234,bm_SENT,176
CAR_237,bm_SENT,42
CAR_238,bm_SENT,120
CAR_240,bm_SENT,250
CAR_241,bm_SENT,350
CAR_242,bm_SENT,180
CAR_243,bm_SENT,162
CAR_244,bm_SENT,480
CAR_245,bm_SENT,152
CAR_246,bm_SENT,190
CAR_248,bm_SENT,42
CAR_249,bm_SENT,136
CAR_250,bm_SENT,2
CAR_251,bm_SENT,416
CAR_252,bm_SENT,310
CAR_254,bm_SENT,32
CAR_255,bm_SENT,84
CAR_256,bm_SENT,500
CAR_257,bm_SENT,9
CAR_258,bm_SENT,154
CAR_259,bm_SENT,68
CAR_260,bm_SENT,40
CAR_262,bm_SENT,1298
CAR_263,bm_SENT,77
CAR_264,bm_SENT,6
CAR_265,bm_SENT,320
CAR_266,bm_SENT,152
CAR_267,bm_SENT,420
CAR_269,bm_SENT,35
CAR_271,bm_SENT,684
CAR_272,bm_SENT,189
CAR_273,bm_SENT,275
CAR_274,bm_SENT,286
CAR_275,bm_SENT,12
CAR_276,bm_SENT,152
ANA_001,bm_SGIG,80
ANA_002,bm_SGIG,88
ANA_003,bm_SGIG,259
ANA_004,bm_SGIG,75
ANA_005,bm_SGIG,26
ANA_006,bm_SGIG,8
ANA_007,bm_SGIG,30
ANA_009,bm_SGIG,12
ANA_011,bm_SGIG,4
ANA_013,bm_SGIG,84
ANA_015,bm_SGIG,24
ANA_018,bm_SGIG,7
ANA_019,bm_SGIG,11
ANA_020,bm_SGIG,176
ANA_022,bm_SGIG,1
ANA_023,bm_SGIG,3
ANA_024,bm_SGIG,40
ANA_025,bm_SGIG,64
ANA_026,bm_SGIG,45
ANA_027,bm_SGIG,140
ANA_029,bm_SGIG,3
ANA_031,bm_SGIG,124
ANA_032,bm_SGIG,14
ANA_034,bm_SGIG,66
ANA_035,bm_SGIG,156
ANA_036,bm_SGIG,6
ANA_037,bm_SGIG,90
ANA_040,bm_SGIG,224
ANA_041,bm_SGIG,240
ANA_042,bm_SGIG,126
ANA_043,bm_SGIG,3
ANA_044,bm_SGIG,8
ANA_045,bm_SGIG,14
ANA_046,bm_SGIG,217
ANA_047,bm_SGIG,10
ANA_048,bm_SGIG,210
ANA_050,bm_SGIG,98
ANA_051,bm_SGIG,125
ANA_052,bm_SGIG,24
ANA_054,bm_SGIG,6
ANA_056,bm_SGIG,36
ANA_057,bm_SGIG,78
ANA_058,bm_SGIG,34
ANA_059,bm_SGIG,150
ANA_060,bm_SGIG,76
ANA_061,bm_SGIG,1
ANA_067,bm_SGIG,32
ANA_068,bm_SGIG,150
ANA_070,bm_SGIG,96
ANA_071,bm_SGIG,88
ANA_072,bm_SGIG,30
ANA_073,bm_SGIG,144
ANA_074,bm_SGIG,405
ANA_077,bm_SGIG,68
ANA_078,bm_SGIG,20
ANA_079,bm_SGIG,21
ANA_080,bm_SGIG,2
ANA_081,bm_SGIG,182
ANA_082,bm_SGIG,69
ANA_083,bm_SGIG,252
ANA_084,bm_SGIG,180
ANA_085,bm_SGIG,72
ANA_086,bm_SGIG,9
ANA_087,bm_SGIG,85
ANA_090,bm_SGIG,4
ANA_093,bm_SGIG,135
ANA_094,bm_SGIG,236
ANA_095,bm_SGIG,42
ANA_096,bm_SGIG,48
ANA_097,bm_SGIG,156
ANA_098,bm_SGIG,40
ANA_099,bm_SGIG,63
ANA_100,bm_SGIG,128
ANA_101,bm_SGIG,120
ANA_102,bm_SGIG,3
ANA_103,bm_SGIG,2
ANA_104,bm_SGIG,20
ANA_109,bm_SGIG,2
ANA_110,bm_SGIG,57
ANA_112,bm_SGIG,282
ANA_114,bm_SGIG,176
ANA_116,bm_SGIG,12
ANA_117,bm_SGIG,1
ANA_118,bm_SGIG,26
ANA_119,bm_SGIG,32
ANA_120,bm_SGIG,49
ANA_121,bm_SGIG,7
ANA_122,bm_SGIG,1
ANA_123,bm_SGIG,12
ANA_125,bm_SGIG,90
ANA_126,bm_SGIG,6
ANA_127,bm_SGIG,12
ANA_128,bm_SGIG,4
ANA_130,bm_SGIG,174
ANA_131,bm_SGIG,120
ANA_132,bm_SGIG,174
ANA_133,bm_SGIG,45
ANA_134,bm_SGIG,261
ANA_135,bm_SGIG,42
ANA_136,bm_SGIG,18
ANA_137,bm_SGIG,6
ANA_140,bm_SGIG,25
ANA_144,bm_SGIG,30
ANA_145,bm_SGIG,48
ANA_146,bm_SGIG,120
ANA_147,bm_SGIG,24
ANA_148,bm_SGIG,190
ANA_149,bm_SGIG,88
ANA_150,bm_SGIG,140
ANA_151,bm_SGIG,30
ANA_152,bm_SGIG,54
ANA_154,bm_SGIG,312
ANA_156,bm_SGIG,225
ANA_157,bm_SGIG,96
ANA_159,bm_SGIG,5
ANA_160,bm_SGIG,189
ANA_161,bm_SGIG,240
ANA_162,bm_SGIG,12
ANA_163,bm_SGIG,60
ANA_164,bm_SGIG,135
ANA_165,bm_SGIG,126
ANA_167,bm_SGIG,24
ANA_168,bm_SGIG,30
ANA_169,bm_SGIG,366
ANA_173,bm_SGIG,9
ANA_174,bm_SGIG,56
ANA_176,bm_SGIG,8
ANA_177,bm_SGIG,576
ANA_179,bm_SGIG,136
ANA_180,bm_SGIG,16
ANA_183,bm_SGIG,102
ANA_184,bm_SGIG,210
ANA_185,bm_SGIG,6
ANA_186,bm_SGIG,72
ANA_187,bm_SGIG,44
ANA_188,bm_SGIG,168
ANA_189,bm_SGIG,182
ANA_190,bm_SGIG,39
ANA_191,bm_SGIG,48
ANA_192,bm_SGIG,36
ANA_193,bm_SGIG,245
ANA_194,bm_SGIG,9
ANA_195,bm_SGIG,55
ANA_196,bm_SGIG,75
ANA_201,bm_SGIG,44
ANA_204,bm_SGIG,6
ANA_205,bm_SGIG,210
ANA_206,bm_SGIG,88
ANA_207,bm_SGIG,66
ANA_208,bm_SGIG,150
ANA_209,bm_SGIG,110
ANA_210,bm_SGIG,120
ANA_213,bm_SGIG,24
ANA_214,bm_SGIG,175
ANA_215,bm_SGIG,40
ANA_217,bm_SGIG,27
ANA_218,bm_SGIG,240
ANA_219,bm_SGIG,256
ANA_220,bm_SGIG,10
ANA_221,bm_SGIG,100
ANA_222,bm_SGIG,42
ANA_223,bm_SGIG,3
ANA_225,bm_SGIG,95
ANA_226,bm_SGIG,168
ANA_227,bm_SGIG,98
ANA_228,bm_SGIG,52
ANA_230,bm_SGIG,14
ANA_231,bm_SGIG,60
ANA_232,bm_SGIG,8
ANA_234,bm_SGIG,72
ANA_235,bm_SGIG,21
ANA_236,bm_SGIG,272
ANA_237,bm_SGIG,1170
ANA_238,bm_SGIG,203
ANA_239,bm_SGIG,13
ANA_240,bm_SGIG,216
ANA_242,bm_SGIG,190
ANA_243,bm_SGIG,104
ANA_244,bm_SGIG,260
ANA_245,bm_SGIG,63
ANA_246,bm_SGIG,210
ANA_247,bm_SGIG,40
ANA_248,bm_SGIG,408
ANA_250,bm_SGIG,12
ANA_251,bm_SGIG,36
ANA_252,bm_SGIG,26
ANA_253,bm_SGIG,282
ANA_254,bm_SGIG,28
ANA_255,bm_SGIG,78
ANA_256,bm_SGIG,45
ANA_258,bm_SGIG,85
ANA_259,bm_SGIG,55
ANA_260,bm_SGIG,384
ANA_261,bm_SGIG,20
ANA_262,bm_SGIG,12
ANA_264,bm_SGIG,20
ANA_265,bm_SGIG,40
ANA_266,bm_SGIG,414
ANA_267,bm_SGIG,42
ANA_270,bm_SGIG,160
ANA_271,bm_SGIG,598
CAR_001,bm_SGIG,68
CAR_002,bm_SGIG,40
CAR_003,bm_SGIG,462
CAR_004,bm_SGIG,14
CAR_005,bm_SGIG,28
CAR_009,bm_SGIG,536
CAR_010,bm_SGIG,4
CAR_011,bm_SGIG,48
CAR_012,bm_SGIG,4
CAR_014,bm_SGIG,9
CAR_015,bm_SGIG,190
CAR_016,bm_SGIG,160
CAR_017,bm_SGIG,86
CAR_019,bm_SGIG,144
CAR_020,bm_SGIG,450
CAR_021,bm_SGIG,48
CAR_024,bm_SGIG,343
CAR_025,bm_SGIG,174
CAR_026,bm_SGIG,1185
CAR_028,bm_SGIG,784
CAR_029,bm_SGIG,108
CAR_031,bm_SGIG,33
CAR_033,bm_SGIG,5
CAR_034,bm_SGIG,224
CAR_036,bm_SGIG,266
CAR_037,bm_SGIG,189
CAR_042,bm_SGIG,429
CAR_043,bm_SGIG,78
CAR_044,bm_SGIG,3
CAR_045,bm_SGIG,225
CAR_046,bm_SGIG,40
CAR_049,bm_SGIG,42
CAR_050,bm_SGIG,168
CAR_051,bm_SGIG,84
CAR_052,bm_SGIG,56
CAR_055,bm_SGIG,12
CAR_057,bm_SGIG,243
CAR_058,bm_SGIG,30
CAR_059,bm_SGIG,39
CAR_060,bm_SGIG,78
CAR_061,bm_SGIG,51
CAR_062,bm_SGIG,8
CAR_065,bm_SGIG,90
CAR_066,bm_SGIG,40
CAR_067,bm_SGIG,207
CAR_068,bm_SGIG,9
CAR_069,bm_SGIG,225
CAR_071,bm_SGIG,85
CAR_072,bm_SGIG,14
CAR_073,bm_SGIG,40
CAR_074,bm_SGIG,5
CAR_075,bm_SGIG,25
CAR_076,bm_SGIG,65
CAR_077,bm_SGIG,4
CAR_078,bm_SGIG,105
CAR_079,bm_SGIG,25
CAR_080,bm_SGIG,5
CAR_081,bm_SGIG,50
CAR_082,bm_SGIG,30
CAR_083,bm_SGIG,15
CAR_084,bm_SGIG,18
CAR_085,bm_SGIG,25
CAR_086,bm_SGIG,2
CAR_088,bm_SGIG,14
CAR_089,bm_SGIG,8
CAR_092,bm_SGIG,105
CAR_096,bm_SGIG,117
CAR_097,bm_SGIG,26
CAR_099,bm_SGIG,24
CAR_100,bm_SGIG,5
CAR_101,bm_SGIG,341
CAR_102,bm_SGIG,430
CAR_103,bm_SGIG,170
CAR_104,bm_SGIG,85
CAR_105,bm_SGIG,98
CAR_106,bm_SGIG,715
CAR_107,bm_SGIG,12
CAR_108,bm_SGIG,287
CAR_109,bm_SGIG,583
CAR_110,bm_SGIG,220
CAR_113,bm_SGIG,455
CAR_114,bm_SGIG,51
CAR_115,bm_SGIG,168
CAR_116,bm_SGIG,36
CAR_117,bm_SGIG,12
CAR_118,bm_SGIG,250
CAR_121,bm_SGIG,153
CAR_122,bm_SGIG,54
CAR_123,bm_SGIG,16
CAR_124,bm_SGIG,15
CAR_125,bm_SGIG,360
CAR_126,bm_SGIG,78
CAR_127,bm_SGIG,558
CAR_128,bm_SGIG,225
CAR_129,bm_SGIG,126
CAR_130,bm_SGIG,6
CAR_131,bm_SGIG,141
CAR_132,bm_SGIG,374
CAR_133,bm_SGIG,54
CAR_202,bm_SGIG,77
CAR_203,bm_SGIG,264
CAR_205,bm_SGIG,144
CAR_206,bm_SGIG,136
CAR_207,bm_SGIG,12
CAR_208,bm_SGIG,196
CAR_210,bm_SGIG,21
CAR_211,bm_SGIG,112
CAR_212,bm_SGIG,24
CAR_213,bm_SGIG,240
CAR_214,bm_SGIG,99
CAR_215,bm_SGIG,4
CAR_216,bm_SGIG,8
CAR_217,bm_SGIG,84
CAR_218,bm_SGIG,42
CAR_219,bm_SGIG,248
CAR_220,bm_SGIG,119
CAR_221,bm_SGIG,154
CAR_222,bm_SGIG,72
CAR_223,bm_SGIG,36
CAR_224,bm_SGIG,954
CAR_225,bm_SGIG,182
CAR_226,bm_SGIG,32
CAR_227,bm_SGIG,68
CAR_228,bm_SGIG,9
CAR_230,bm_SGIG,240
CAR_231,bm_SGIG,20
CAR_232,bm_SGIG,45
CAR_233,bm_SGIG,28
CAR_234,bm_SGIG,176
CAR_237,bm_SGIG,42
CAR_238,bm_SGIG,120
CAR_240,bm_SGIG,250
CAR_241,bm_SGIG,350
CAR_242,bm_SGIG,180
CAR_243,bm_SGIG,162
CAR_244,bm_SGIG,480
CAR_245,bm_SGIG,152
CAR_246,bm_SGIG,190
CAR_248,bm_SGIG,42
CAR_249,bm_SGIG,136
CAR_250,bm_SGIG,2
CAR_251,bm_SGIG,416
CAR_252,bm_SGIG,310
CAR_254,bm_SGIG,32
CAR_255,bm_SGIG,84
CAR_256,bm_SGIG,500
CAR_257,bm_SGIG,9
CAR_258,bm_SGIG,154
CAR_259,bm_SGIG,68
CAR_260,bm_SGIG,40
CAR_262,bm_SGIG,1298
CAR_263,bm_SGIG,77
CAR_264,bm_SGIG,6
CAR_265,bm_SGIG,320
CAR_266,bm_SGIG,152
CAR_267,bm_SGIG,420
CAR_269,bm_SGIG,35
CAR_271,bm_SGIG,684
CAR_272,bm_SGIG,189
CAR_273,bm_SGIG,275
CAR_274,bm_SGIG,286
CAR_275,bm_SGIG,12
CAR_276,bm_SGIG,152
ANA_001,bm_SGUT,80
ANA_002,bm_SGUT,88
ANA_003,bm_SGUT,259
ANA_004,bm_SGUT,75
ANA_005,bm_SGUT,26
ANA_006,bm_SGUT,8
ANA_007,bm_SGUT,30
ANA_009,bm_SGUT,12
ANA_011,bm_SGUT,4
ANA_013,bm_SGUT,84
ANA_015,bm_SGUT,24
ANA_018,bm_SGUT,7
ANA_019,bm_SGUT,11
ANA_020,bm_SGUT,176
ANA_022,bm_SGUT,1
ANA_023,bm_SGUT,3
ANA_024,bm_SGUT,40
ANA_025,bm_SGUT,64
ANA_026,bm_SGUT,45
ANA_027,bm_SGUT,140
ANA_029,bm_SGUT,3
ANA_031,bm_SGUT,124
ANA_032,bm_SGUT,14
ANA_034,bm_SGUT,66
ANA_035,bm_SGUT,156
ANA_036,bm_SGUT,6
ANA_037,bm_SGUT,90
ANA_040,bm_SGUT,224
ANA_041,bm_SGUT,240
ANA_042,bm_SGUT,126
ANA_043,bm_SGUT,3
ANA_044,bm_SGUT,8
ANA_045,bm_SGUT,14
ANA_046,bm_SGUT,217
ANA_047,bm_SGUT,10
ANA_048,bm_SGUT,210
ANA_050,bm_SGUT,98
ANA_051,bm_SGUT,125
ANA_052,bm_SGUT,24
ANA_054,bm_SGUT,6
ANA_056,bm_SGUT,36
ANA_057,bm_SGUT,78
ANA_058,bm_SGUT,34
ANA_059,bm_SGUT,150
ANA_060,bm_SGUT,76
ANA_061,bm_SGUT,1
ANA_067,bm_SGUT,32
ANA_068,bm_SGUT,150
ANA_070,bm_SGUT,96
ANA_071,bm_SGUT,88
ANA_072,bm_SGUT,30
ANA_073,bm_SGUT,144
ANA_074,bm_SGUT,405
ANA_077,bm_SGUT,68
ANA_078,bm_SGUT,20
ANA_079,bm_SGUT,21
ANA_080,bm_SGUT,2
ANA_081,bm_SGUT,182
ANA_082,bm_SGUT,69
ANA_083,bm_SGUT,252
ANA_084,bm_SGUT,180
ANA_085,bm_SGUT,72
ANA_086,bm_SGUT,9
ANA_087,bm_SGUT,85
ANA_090,bm_SGUT,4
ANA_093,bm_SGUT,135
ANA_094,bm_SGUT,236
ANA_095,bm_SGUT,42
ANA_096,bm_SGUT,48
ANA_097,bm_SGUT,156
ANA_098,bm_SGUT,40
ANA_099,bm_SGUT,63
ANA_100,bm_SGUT,128
ANA_101,bm_SGUT,120
ANA_102,bm_SGUT,3
ANA_103,bm_SGUT,2
ANA_104,bm_SGUT,20
ANA_109,bm_SGUT,2
ANA_110,bm_SGUT,57
ANA_112,bm_SGUT,282
ANA_114,bm_SGUT,176
ANA_116,bm_SGUT,12
ANA_117,bm_SGUT,1
ANA_118,bm_SGUT,26
ANA_119,bm_SGUT,32
ANA_120,bm_SGUT,49
ANA_121,bm_SGUT,7
ANA_122,bm_SGUT,1
ANA_123,bm_SGUT,12
ANA_125,bm_SGUT,90
ANA_126,bm_SGUT,6
ANA_127,bm_SGUT,12
ANA_128,bm_SGUT,4
ANA_130,bm_SGUT,174
ANA_131,bm_SGUT,120
ANA_132,bm_SGUT,174
ANA_133,bm_SGUT,45
ANA_134,bm_SGUT,261
ANA_135,bm_SGUT,42
ANA_136,bm_SGUT,18
ANA_137,bm_SGUT,6
ANA_140,bm_SGUT,25
ANA_144,bm_SGUT,30
ANA_145,bm_SGUT,48
ANA_146,bm_SGUT,120
ANA_147,bm_SGUT,24
ANA_148,bm_SGUT,190
ANA_149,bm_SGUT,88
ANA_150,bm_SGUT,140
ANA_151,bm_SGUT,30
ANA_152,bm_SGUT,54
ANA_154,bm_SGUT,312
ANA_156,bm_SGUT,225
ANA_157,bm_SGUT,96
ANA_159,bm_SGUT,5
ANA_160,bm_SGUT,189
ANA_161,bm_SGUT,240
ANA_162,bm_SGUT,12
ANA_163,bm_SGUT,60
ANA_164,bm_SGUT,135
ANA_165,bm_SGUT,126
ANA_167,bm_SGUT,24
ANA_168,bm_SGUT,30
ANA_169,bm_SGUT,366
ANA_173,bm_SGUT,9
ANA_174,bm_SGUT,56
ANA_176,bm_SGUT,8
ANA_177,bm_SGUT,576
ANA_179,bm_SGUT,136
ANA_180,bm_SGUT,16
ANA_183,bm_SGUT,102
ANA_184,bm_SGUT,210
ANA_185,bm_SGUT,6
ANA_186,bm_SGUT,72
ANA_187,bm_SGUT,44
ANA_188,bm_SGUT,168
ANA_189,bm_SGUT,182
ANA_190,bm_SGUT,39
ANA_191,bm_SGUT,48
ANA_192,bm_SGUT,36
ANA_193,bm_SGUT,245
ANA_194,bm_SGUT,9
ANA_195,bm_SGUT,55
ANA_196,bm_SGUT,75
ANA_201,bm_SGUT,44
ANA_204,bm_SGUT,6
ANA_205,bm_SGUT,210
ANA_206,bm_SGUT,88
ANA_207,bm_SGUT,66
ANA_208,bm_SGUT,150
ANA_209,bm_SGUT,110
ANA_210,bm_SGUT,120
ANA_213,bm_SGUT,24
ANA_214,bm_SGUT,175
ANA_215,bm_SGUT,40
ANA_217,bm_SGUT,27
ANA_218,bm_SGUT,240
ANA_219,bm_SGUT,256
ANA_220,bm_SGUT,10
ANA_221,bm_SGUT,100
ANA_222,bm_SGUT,42
ANA_223,bm_SGUT,3
ANA_225,bm_SGUT,95
ANA_226,bm_SGUT,168
ANA_227,bm_SGUT,98
ANA_228,bm_SGUT,52
ANA_230,bm_SGUT,14
ANA_231,bm_SGUT,60
ANA_232,bm_SGUT,8
ANA_234,bm_SGUT,72
ANA_235,bm_SGUT,21
ANA_236,bm_SGUT,272
ANA_237,bm_SGUT,1170
ANA_238,bm_SGUT,203
ANA_239,bm_SGUT,13
ANA_240,bm_SGUT,216
ANA_242,bm_SGUT,190
ANA_243,bm_SGUT,104
ANA_244,bm_SGUT,260
ANA_245,bm_SGUT,63
ANA_246,bm_SGUT,210
ANA_247,bm_SGUT,40
ANA_248,bm_SGUT,408
ANA_250,bm_SGUT,12
